company_name,category,description,website,phone,email,detail_url
KITCHEN SENSE,Refrigerating Equipment - Commercial & Industrial,,,(65) 6841 4640,,https://www.agri-biz.com/company-details/kitchen-sense/
KITCHENOMICS PTE LTD,Foods - Ready to Serve,,,(65) 6775 4454,,https://www.agri-biz.com/company-details/kitchenomics-pte-ltd/
KKF PTE LTD,Dian Xin,,,(65) 6484 6488,,https://www.agri-biz.com/company-details/kkf-pte-ltd/
KMG ENTERPRISE,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6463 3096,,https://www.agri-biz.com/company-details/kmg-enterprise/
KMP FOOD INDUSTRIES PTE LTD,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6535 2855,,https://www.agri-biz.com/company-details/kmp-food-industries-pte-ltd/
KNP TRADING PTE LTD,Spice Paste,,,(65) 6257 3712,sales@knp-housebrand.com,https://www.agri-biz.com/company-details/knp-trading-pte-ltd/
KOELNMESSE PTE LTD,Exhibition & Conference Organisers,,,(65) 6500 6702,,https://www.agri-biz.com/company-details/koelnmesse-pte-ltd/
KOH BOON SEONG ENTERPRISE,Florists,,,(65) 6896 4230,,https://www.agri-biz.com/company-details/koh-boon-seong-enterprise/
KOH FAH TECHNOLOGY PTE LTD,Vegetables - Farms,,,(65) 6765 6629,,https://www.agri-biz.com/company-details/koh-fah-technology-pte-ltd/
KOH KIAN HUAT TEA MERCHANT PTE LTD,Tea,,,(65) 6533 4137,,https://www.agri-biz.com/company-details/koh-kian-huat-tea-merchant-pte-ltd/
KOH SEE LONG,Meat & Meat Products - Importers & Exporters,,,(65) 6469 0487,,https://www.agri-biz.com/company-details/koh-see-long/
KOHAKU AQUARIUM & FISHING ACCESSORIES,Pet Shops,,,(65) 6446 0884,,https://www.agri-biz.com/company-details/kohaku-aquarium-fishing-accessories/
KOK FAH TECHNOLOGY FARM PTE LTD,Fruits & Vegetables - Importers & Exporters,Member of SFVA,,(65) 6765 6629,,https://www.agri-biz.com/company-details/kok-fah-technology-farm-pte-ltd/
KOK HENG LANDSCAPING PTE LTD,Landscape Designers,,,(65) 6891 2682,,https://www.agri-biz.com/company-details/kok-heng-landscaping-pte-ltd/
KOK HOW FISH MERCHANT,Fish & Seafood - Merchants,,,(65) 6264 1583,,https://www.agri-biz.com/company-details/kok-how-fish-merchant/
KOK KEONG LANDSCAPE PTE LTD,Landscaping - Contract & Maintenance,,,(65) 6281 1601,,https://www.agri-biz.com/company-details/kok-keong-landscape-pte-ltd/
KOKBENG AGENCY PTE LTD,Fish & Seafood Products - Importers & Exporters,,,(65) 6743 1128,,https://www.agri-biz.com/company-details/kokbeng-agency-pte-ltd/
KONBINI VENDING AUTOMATION PTE LTD,Beverages,,,(65) 9137 7827,,https://www.agri-biz.com/company-details/konbini-vending-automation-pte-ltd/
KONG HENG IMPORT & EXPORT,Fish & Seafood - Merchants,,,(65) 6449 9348,,https://www.agri-biz.com/company-details/kong-heng-import-export/
KONG HOO PTE  LTD,Agricultural Commodities - Palm Oil,,,(65) 6769 1857,,https://www.agri-biz.com/company-details/kong-hoo-pte-ltd/
KONG HWA CHAN TRADING PTE LTD,Agricultural Commodities - Rice,,https://khc.com.sg,(65) 6276 6535,admin@khc.com.sg,https://www.agri-biz.com/company-details/kong-hwa-chan-trading-pte-ltd/
KONG SHIANG ENGINEERING,,,,(65) 6747 0269,,https://www.agri-biz.com/company-details/kong-shiang-engineering/
KOON LEE NURSERY PTE LTD,Orchids - Farms,Member of SFA,,(65) 6793 7229,,https://www.agri-biz.com/company-details/koon-lee-nursery-pte-ltd/
KOREAN FOOD ASIA PTE LTD,Fish & Seafood Products - Importers & Exporters,,,(65) 6265 5575,,https://www.agri-biz.com/company-details/korean-food-asia-pte-ltd/
KORYO TRADING PTE LTD,Food Products,,,(65) 6268 8846,koryo@singnet.com.sg,https://www.agri-biz.com/company-details/koryo-trading-pte-ltd/
KOSIN CONTRACTOR,Landscaping - Contract & Maintenance,,,(65) 9662 9284,,https://www.agri-biz.com/company-details/kosin-contractor/
KOUFU GOURMET PTE LTD,Desserts,,,(65) 6506 0161,,https://www.agri-biz.com/company-details/koufu-gourmet-pte-ltd/
KPA ENGINEERING PTE LTD,Kitchen Equipment & Supplies,,https://kpa.sg,(65) 6281 6404,admin@kpa.com.sg,https://www.agri-biz.com/company-details/kpa-engineering-pte-ltd/
KRANJI AGRIVISTA PTE LTD,Vegetables - Farms,,,(65) 6223 1511,,https://www.agri-biz.com/company-details/kranji-agrivista-pte-ltd/
KS FOOD INDUSTRIES,Confectionery & Pastry Products,,,(65) 6746 4208,,https://www.agri-biz.com/company-details/ks-food-industries/
KSD SEAFOOD TRADING,Fish & Seafood Products - Importers & Exporters,,,(65) 6791 9411,,https://www.agri-biz.com/company-details/ksd-seafood-trading/
KSP FOOD SUPPLIERS PTE LTD,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6274 6108,,https://www.agri-biz.com/company-details/ksp-food-suppliers-pte-ltd/
KSP MARKETING PTE LTD,Meat & Meat Products - Importers & Exporters,,https://kspfood.com,(65) 6274 6108,general@kspfood.com,https://www.agri-biz.com/company-details/ksp-marketing-pte-ltd/
KTRADE EXPORTS PTE LTD,Agricultural Commodities - Others,,,(65) 6542 1674,,https://www.agri-biz.com/company-details/ktrade-exports-pte-ltd/
KU-LIN INTERNATIONAL (S) PTE LTD,Sauces,,,(65) 6484 6477,,https://www.agri-biz.com/company-details/ku-lin-international-s-pte-ltd/
KUA HUA LIM (S) PTE LTD,Fish - Farms,,,(65) 6766 3897,,https://www.agri-biz.com/company-details/kua-hua-lim-s-pte-ltd/
KUO YEONG PTE LTD,Fish & Seafood Products - Importers & Exporters,,,(65) 6773 7677,,https://www.agri-biz.com/company-details/kuo-yeong-pte-ltd/
KURIHARA KOGYO CO LTD,Fish & Seafood Products - Wholesalers & Traders,,https://kurihara.co.jp,(65) 6271 9863,kkcplant@kurihara.com.sg,https://www.agri-biz.com/company-details/kurihara-kogyo-co-ltd/
KURNIA AGRI AQUA RESOURCES,Fish & Seafood Products - Importers & Exporters,,,(65) 6789 7945,,https://www.agri-biz.com/company-details/kurnia-agri-aqua-resources/
KUSUMO JAYA TRADING PTE LTD,Leather Goods - Manufacturers & Retailers,,,(65) 6744 4878,,https://www.agri-biz.com/company-details/kusumo-jaya-trading-pte-ltd/
KVR FOODS & SERVICES PTE LTD,Fruits & Vegetables - Importers & Exporters,,,(65) 6294 8801,,https://www.agri-biz.com/company-details/kvr-foods-services-pte-ltd/
KWANG HAP SIANG (S) PTE LTD,Fish & Seafood Products - Wholesalers & Traders,,https://khsfood.com,(65) 6274 2766,koh@khsfood.com,https://www.agri-biz.com/company-details/kwang-hap-siang-s-pte-ltd/
KWANG JOO (PTE) LTD,Alcohol,,,(65) 6223 9666,kwangjoo@singnet.com.sg,https://www.agri-biz.com/company-details/kwang-joo-pte-ltd/
KWANPEN REPTILE PRODUCTS,Leather Goods - Manufacturers & Retailers,,,(65) 6482 9933,,https://www.agri-biz.com/company-details/kwanpen-reptile-products/
KWEE GEE PTE LTD,Fruits & Vegetables - Importers & Exporters,,,(65) 6835 1336,,https://www.agri-biz.com/company-details/kwee-gee-pte-ltd/
KWEK GLOBAL PTE LTD,Fruits & Vegetables - Importers & Exporters,,,(65) 6773 6798,,https://www.agri-biz.com/company-details/kwek-global-pte-ltd/
KWEK SUM CHUAN PTE LTD,Fruits & Vegetables - Importers & Exporters,Member of SFVA,https://kweksumchuan.com.sg,(65) 6779 6733,info@kweksumchuan.com.sg,https://www.agri-biz.com/company-details/kwek-sum-chuan-pte-ltd/
KWONG CHOW MEE MANUFACTURER,Noodles,,,(65) 6282 2222,,https://www.agri-biz.com/company-details/kwong-chow-mee-manufacturer/
KWONG SATAY,Meat Processing Establishments,,,(65) 6565 0002,,https://www.agri-biz.com/company-details/kwong-satay/
KWONG SENG INTERNATIONAL PTE LTD,Noodles,,,(65) 6747 8895,,https://www.agri-biz.com/company-details/kwong-seng-international-pte-ltd/
KWONG SUM YIK SAUCE FACTORY,Sauces,,,(65) 6241 3021,,https://www.agri-biz.com/company-details/kwong-sum-yik-sauce-factory/
KWONG WOH HING SAUCE FACTORY PTE LTD,Sauces,,,(65) 6288 9497,,https://www.agri-biz.com/company-details/kwong-woh-hing-sauce-factory-pte-ltd/
KYH INTERNATIONAL PTE LTD,Fish & Seafood Products - Importers & Exporters,,,(65) 6533 8830,,https://www.agri-biz.com/company-details/kyh-international-pte-ltd/
KYOHO MARKETING PTE LTD,Fish & Seafood Products - Importers & Exporters,,,(65) 6884 9136,,https://www.agri-biz.com/company-details/kyoho-marketing-pte-ltd/
KYROS SERVICES PRIVATE LIMITED,Landscape Designers,,,(65) 6481 6167,,https://www.agri-biz.com/company-details/kyros-services-private-limited/
L & L FRESH MUSHROOM,Fruits & Vegetables - Importers & Exporters,,,(65) 6760 9422,,https://www.agri-biz.com/company-details/l-l-fresh-mushroom/
L M GOURMET PTE LTD,Meat & Meat Products - Importers & Exporters,,,(65) 6268 3423,,https://www.agri-biz.com/company-details/l-m-gourmet-pte-ltd/
L M MEAT PTE LTD,Meat & Meat Products - Importers & Exporters,,,(65) 6268 3423,online@mmmm.com.sg,https://www.agri-biz.com/company-details/l-m-meat-pte-ltd/
L&L FOOD SUPPLY,Meat Processing Establishments,,,(65) 6262 1669,,https://www.agri-biz.com/company-details/ll-food-supply/
L'ACCOLADE INTERNATIONAL PTE LTD,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6440 5075,,https://www.agri-biz.com/company-details/laccolade-international-pte-ltd/
LA BELLE COLLECTION PTE LTD,Confectionery & Pastry Products,,,(65) 6271 6189,,https://www.agri-biz.com/company-details/la-belle-collection-pte-ltd/
LA FORKETTA GASTRONOMIA ITALIANA PTE LTD,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6475 2298,,https://www.agri-biz.com/company-details/la-forketta-gastronomia-italiana-pte-ltd/
LABEO AQUARIUM CO,Aquarium Fish Shops,,,(65) 6782 2066,,https://www.agri-biz.com/company-details/labeo-aquarium-co/
LACTO ASIA PTE LTD,Dairy Products,,,(65) 6224 1998,lacto@lacto-asia.com,https://www.agri-biz.com/company-details/lacto-asia-pte-ltd/
LAI HEE FOOD SUPPLIES,Ducks - Importers & Exporters,,,(65) 6463 8998,,https://www.agri-biz.com/company-details/lai-hee-food-supplies/
LAI HONG FRUITS PTE LTD,Fruits & Vegetables - Importers & Exporters,Member of STFIEA,,(65) 6774 0522,,https://www.agri-biz.com/company-details/lai-hong-fruits-pte-ltd/
LAI SOON FRESH FRUITS,Fruits & Vegetables - Importers & Exporters,,,(65) 6749 1138,lsf2006@singnet.com.sg,https://www.agri-biz.com/company-details/lai-soon-fresh-fruits/
LAKE VIEW AQUARIUM,Aquarium Fish Shops,,,(65) 6746 5212,,https://www.agri-biz.com/company-details/lake-view-aquarium/
LAM HIAP SENG,Eggs - Importers & Exporters,,,(65) 6258 7828,,https://www.agri-biz.com/company-details/lam-hiap-seng/
LAM HOCK LEONG TRADING CO,Liquors & Wine,,,(65) 6481 0354,,https://www.agri-biz.com/company-details/lam-hock-leong-trading-co/
LAM KEE FISHERIES PTE LTD,Fish & Seafood Products - Importers & Exporters,Member of SIAS,,(65) 6288 0222,,https://www.agri-biz.com/company-details/lam-kee-fisheries-pte-ltd/
LAM LENG TRADING CO,Eggs - Importers & Exporters,,,(65) 6444 6688,,https://www.agri-biz.com/company-details/lam-leng-trading-co/
LAM SAN GARDEN,Orchids - Farms,,,(65) 6764 7948,,https://www.agri-biz.com/company-details/lam-san-garden/
LAM SENG HANG CO (PTE) LTD,Agricultural Commodities - Spices,,,(65) 6794 3909,,https://www.agri-biz.com/company-details/lam-seng-hang-co-pte-ltd/
LAM SOON SINGAPORE PTE LTD,Edible Oils,,https://lamsoongroup.com,(65) 6737 1311,nsnl@lamsoon.com.sg,https://www.agri-biz.com/company-details/lam-soon-singapore-pte-ltd/
LAM VEGETABLES PTE LTD,Fruits & Vegetables - Importers & Exporters,,,(65) 6777 6773,,https://www.agri-biz.com/company-details/lam-vegetables-pte-ltd/
LAMIPAK ENVIRONMENT PTE LTD,Packaging Materials,,,(65) 6337 2277,,https://www.agri-biz.com/company-details/lamipak-environment-pte-ltd/
LANDSCAPE ENGINEERING PTE LTD,Landscaping - Contract & Maintenance,,https://lepl.com.sg,(65) 6883 2216,landscape@singnet.com.sg,https://www.agri-biz.com/company-details/landscape-engineering-pte-ltd/
LANDSCAPE SERVICES PTE LTD,Landscaping - Contract & Maintenance,,,(65) 6456 1148,,https://www.agri-biz.com/company-details/landscape-services-pte-ltd/
LASER PACKAGING MACHINE MFG. PTE LTD,Packaging Materials,,,(65) 6745 7000,,https://www.agri-biz.com/company-details/laser-packaging-machine-mfg-pte-ltd/
LAU BOON HENG KWEI TEOW & NOODLE MANUFACTORY,Noodles,,,(65) 6442 0784,,https://www.agri-biz.com/company-details/lau-boon-heng-kwei-teow-noodle-manufactory/
LAU SUN LIGHTERAGE CO,Fish & Seafood Products - Importers & Exporters,,,(65) 6266 6918,,https://www.agri-biz.com/company-details/lau-sun-lighterage-co/
LAW BAN HO AND LEE CHIN HENG,Fish - Farms,,,(65) 6769 8073,,https://www.agri-biz.com/company-details/law-ban-ho-and-lee-chin-heng/
LAWRENCE LANDSCAPE AND CONSTRUCTION PTE LTD,Landscape Designers,,,(65) 6257 0180,enquiries@lawrencelandscape.net,https://www.agri-biz.com/company-details/lawrence-landscape-and-construction-pte-ltd/
LEADER FOOD PTE LTD,Food Products,Member of MTA,,(65) 6684 9166,,https://www.agri-biz.com/company-details/leader-food-pte-ltd/
LEAN HUP FISHERIES,Fish & Seafood - Merchants,,,(65) 6265 0351,,https://www.agri-biz.com/company-details/lean-hup-fisheries/
LEE AH LENG BIRD SHOP,Pet Shops,,,(65) 6294 0579,,https://www.agri-biz.com/company-details/lee-ah-leng-bird-shop/
LEE BIN HONG PIGS SUPPLIER PTE LTD,Roast Meat,,,(65) 6483 3382,,https://www.agri-biz.com/company-details/lee-bin-hong-pigs-supplier-pte-ltd/
LEE CHENG HUI SEAFOOD TRADING,Fish & Seafood Products - Importers & Exporters,,,(65) 6567 2558,,https://www.agri-biz.com/company-details/lee-cheng-hui-seafood-trading/
LEE CHING LEATHER GOODS MFR (PTE) LTD,Leather Goods - Manufacturers & Retailers,,,(65) 6253 5560,lclgm@singnet.com.sg,https://www.agri-biz.com/company-details/lee-ching-leather-goods-mfr-pte-ltd/
LEE FISH ASIA PTE LTD,Fish & Seafood Products - Importers & Exporters,,,(65) 6836 5369,,https://www.agri-biz.com/company-details/lee-fish-asia-pte-ltd/
LEE FOODS (TAI HOCK) PTE LTD,Biscuits,,,(65) 6747 0282,,https://www.agri-biz.com/company-details/lee-foods-tai-hock-pte-ltd/
LEE HOE SEAFOOD,Fish & Seafood Products - Importers & Exporters,,,(65) 6294 3009,,https://www.agri-biz.com/company-details/lee-hoe-seafood/
LEE HONG FISHERY,Fish & Seafood - Merchants,,,(65) 6265 9815,,https://www.agri-biz.com/company-details/lee-hong-fishery/
LEE HUAT FRUIT VEGETABLES TRADING,Fruits & Vegetables - Importers & Exporters,Member of STFIEA,,(65) 6242 9973,,https://www.agri-biz.com/company-details/lee-huat-fruit-vegetables-trading/
LEE KAYA CO (S) PTE LTD,Canned Foods,,,(65) 6748 1520,,https://www.agri-biz.com/company-details/lee-kaya-co-s-pte-ltd/
LEE KHONG LAM TRADING CO,Coffee,,,(65) 6297 4765,,https://www.agri-biz.com/company-details/lee-khong-lam-trading-co/
LEE KIAN SENG,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6776 3551,,https://www.agri-biz.com/company-details/lee-kian-seng/
LEE KWANG KEE GROUPS PTE LTD,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6752 0020,,https://www.agri-biz.com/company-details/lee-kwang-kee-groups-pte-ltd/
LEE LUM HUAT & CO,Noodles,,,(65) 6754 2345,,https://www.agri-biz.com/company-details/lee-lum-huat-co/
LEE LUM HUAT PTE LTD,Noodles,,,(65) 6754 2345,,https://www.agri-biz.com/company-details/lee-lum-huat-pte-ltd/
LEE TENG KOON NURSERY,Ornamental Plants - Farms,,,(65) 6793 7638,,https://www.agri-biz.com/company-details/lee-teng-koon-nursery/
LEE TROPICAL FISH FARM,Food Fish - Farms,,,(65) 6256 6788,,https://www.agri-biz.com/company-details/lee-tropical-fish-farm/
LEE WEE & BROTHERS' FOODSTUFF PTE LTD,Fish & Seafood Processing Establishments,,https://leeweebrothers.com,(65) 6535 6535,info@leeweebrothers.com,https://www.agri-biz.com/company-details/lee-wee-brothers-foodstuff-pte-ltd/
LEE YEE HENG TRADING CO,Fruits & Vegetables - Importers & Exporters,,,(65) 6775 3587,,https://www.agri-biz.com/company-details/lee-yee-heng-trading-co/
LEEFON FROZEN FOOD TRADING,Meat & Meat Products - Importers & Exporters,,,(65) 6298 1090,,https://www.agri-biz.com/company-details/leefon-frozen-food-trading/
LEI SHIN HOK TRADING CO,Fruits & Vegetables - Importers & Exporters,,,(65) 6563 2721,,https://www.agri-biz.com/company-details/lei-shin-hok-trading-co/
LENG-D'OR SINGAPORE PTE LTD,Snacks,,,(65) 6224 2458,,https://www.agri-biz.com/company-details/leng-dor-singapore-pte-ltd/
LEO SATAY FOODSTUFF MANUFACTURE PTE LTD,Satay,,,(65) 6443 2869,,https://www.agri-biz.com/company-details/leo-satay-foodstuff-manufacture-pte-ltd/
LEONG CHAI KEE FOOD MANUFACTURER PTE LTD,Dian Xin,,,(65) 6454 3343,,https://www.agri-biz.com/company-details/leong-chai-kee-food-manufacturer-pte-ltd/
LEONG GUAN FOOD TRADING PTE LTD,Fish & Seafood Products - Importers & Exporters,,,(65) 6754 7911,,https://www.agri-biz.com/company-details/leong-guan-food-trading-pte-ltd/
LEONG HIN FOODS PTE LTD,Cold Stores,,,(65) 6759 5556,,https://www.agri-biz.com/company-details/leong-hin-foods-pte-ltd/
LEONG KAI KEE FOOD MANUFACTURER,Dian Xin,,,(65) 6757 2055,,https://www.agri-biz.com/company-details/leong-kai-kee-food-manufacturer/
LEONG POH KEE PTE LTD,Leather Goods - Manufacturers & Retailers,,,(65) 6296 9998,,https://www.agri-biz.com/company-details/leong-poh-kee-pte-ltd/
LEONG WAH KEE MINI MARKET,Cold Stores,,,(65) 6224 4846,,https://www.agri-biz.com/company-details/leong-wah-kee-mini-market/
LEOVIN ENTERPRISE,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6775 1218,,https://www.agri-biz.com/company-details/leovin-enterprise/
LEPRINO FOODS SINGAPORE PTE LTD,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6567 2026,,https://www.agri-biz.com/company-details/leprino-foods-singapore-pte-ltd/
LEY CHOON DRAGON FISH INDUSTRY PTE LTD,Fish Ornamental - Farms,,,(65) 6757 0900,,https://www.agri-biz.com/company-details/ley-choon-dragon-fish-industry-pte-ltd/
LHT HOLDINGS LIMITED,Agricultural Commodities - Timber,,https://lht.com.sg,(65) 6269 7890,enquiry@lht.com.sg,https://www.agri-biz.com/company-details/lht-holdings-limited/
LI AN FOODSTUFF PTE LTD,Fish & Seafood Products - Wholesalers & Traders,,https://lianfood.com,(65) 6898 2112,info@lianfood.com,https://www.agri-biz.com/company-details/li-an-foodstuff-pte-ltd/
LI CHUAN FOOD PRODUCTS PTE LTD,Fish & Seafood Processing Establishments,Member of SIAS,https://lichuan.com.sg,(65) 6755 7688,mail@lichuan.com.sg,https://www.agri-biz.com/company-details/li-chuan-food-products-pte-ltd/
LI KWONG AGENCIES CO,Roasted Peanuts,,,(65) 6282 5169,,https://www.agri-biz.com/company-details/li-kwong-agencies-co/
LI QUEEN FROZEN FOOD PTE LTD,Frozen Foods,,,(65) 6264 2860,,https://www.agri-biz.com/company-details/li-queen-frozen-food-pte-ltd/
LIAN AIK TRADING (S) PTE LTD,Beverages,,,(65) 6748 3701,,https://www.agri-biz.com/company-details/lian-aik-trading-s-pte-ltd/
LIAN CHEONG HANG PTE LTD,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6748 5500,,https://www.agri-biz.com/company-details/lian-cheong-hang-pte-ltd/
LIAN GEE,Food Products,,,(65) 6280 3447,,https://www.agri-biz.com/company-details/lian-gee/
LIAN GUAN HANG,Fish & Seafood Products - Importers & Exporters,,,(65) 6222 1193,,https://www.agri-biz.com/company-details/lian-guan-hang/
LIAN HAP XING KEE EDIBLE OIL TRADING PTE LTD,Agricultural Commodities - Palm Oil,,,(65) 6265 0593,,https://www.agri-biz.com/company-details/lian-hap-xing-kee-edible-oil-trading-pte-ltd/
LIAN HIAP KEE ROAST MEAT,Roast Meat,,,(65) 6555 5347,,https://www.agri-biz.com/company-details/lian-hiap-kee-roast-meat/
LIAN HUA CHUN FRUITS,Fruits & Vegetables - Importers & Exporters,,,(65) 6561 5063,,https://www.agri-biz.com/company-details/lian-hua-chun-fruits/
LIAN HUAT DRIED BEAN CURD MANUFACTORY,Soya Bean Products,,,(65) 6446 5650,,https://www.agri-biz.com/company-details/lian-huat-dried-bean-curd-manufactory/
LIAN HUP CO. (1978) PTE LTD,Fruits & Vegetables - Importers & Exporters,Member of SFVA,,(65) 6778 9422,,https://www.agri-biz.com/company-details/lian-hup-co-1978-pte-ltd/
LIAN HUP HUAT FOOD INDUSTRIES PTE LTD,Kueh,,,(65) 6482 3535,,https://www.agri-biz.com/company-details/lian-hup-huat-food-industries-pte-ltd/
LIAN TAI AQUARIUM ACCESSORIES SUPPLIERS,Aquarium Fish Shops,,,(65) 6482 3321,starpet@singnet.com.sg,https://www.agri-biz.com/company-details/lian-tai-aquarium-accessories-suppliers/
