"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL"
,"2NUTGUYS PTE LTD","2NutGuys supports mothers to produce the best food for their baby - Breast milk. We manufacture maternal nutrition that helps  mothers to lactate and create a memorable breastfeeding journey. We specialised in producing nut butters, nut milk, nut-related products that are high in nutrition.","Food and Beverage Manufacturing","2-10 employees","Privately Held","Singpaore, Singapore","Singapore","2nutguys.com","https://www.linkedin.com/company/2nutguys"
,"Gradient Health & Technologies Pte Ltd","Singapore based medical devices distributor with international affiliations.","Medical Equipment Manufacturing","2-10 employees","Privately Held","Singapore","Singapore",,"https://www.linkedin.com/company/gradient-health"
,"Advent2 Labs Consultation Pte Ltd","Registered in April 2008, our company provides consultation services focused on operation and process improvement. We use simulation technology to provide analysis and support recommendations with evidence. Simulation is applied technology that is especially useful for analysing and solving problems. FlexSim Simulation software can create 3-D virtual models of any operation systems. When real data is being input to run the simulation models, the software can produce results that allow modelers to analyse and evaluate the system.
Our consultants have many years of experiences working with companies to analyse processess; improve their processes and productivity through automation; work and process re-engineering and lean implementation.  Some of our clients are Seagate Technology, DHL, Wyeth, Woodlands Health, National Library Board.  We also provide training in Project Management, Lean Operation, CPIM for the manufacturing and logistic and distribution industry.","Industrial Machinery Manufacturing","2-10 employees","Privately Held","Kallang","Singapore","advent2labs.com","https://www.linkedin.com/company/advent2-labs-consultation-pte-ltd"
,"Stork Gears & Services Asia Pte Ltd","A Specialist Gearbox Company with expertise in Marine and Industrial Gearbox Design, Manufacturing, inspection, repairs and overhauling.","Industrial Machinery Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","stork.com","https://www.linkedin.com/company/stork-gears-services-pte-ltd"
,"Ohmmm Care","We are developing indigenous Asian brands and we aspire to offer consumers a full-range of sustainable personal care solutions so as to positively impact the stakeholders’ quality of life.","Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","ohmmmcare.com","https://www.linkedin.com/company/ohmmm-care"
,"PIC-CONTROL Pte. Ltd.","Custom electronic design and engineering services in Singapore.
We help company design and manufacture electronic products.
Also provide engineering service to help troubleshoot or repair of equipment.","Appliances, Electrical, and Electronics Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","pic-control.com","https://www.linkedin.com/company/pic-control"
,"MECOTEC ASIA","MECOTEC ASIA offers pure electric whole body cryo chambers, cold air devices and industrial solutions down to -125 °C. 
Our parent company in Germany, MECOTEC GmbH, has evolved from a pioneer in the filed of cryo technology to a globally leading company offering hightech cooling solutions in the sectors Pharmaceutical and Medical, Wellness and Sports. 
Innovation is in our DNA and the mission is to offer the best quality for every client around the world.","Medical Equipment Manufacturing","2-10 employees","Partnership","Singapore","Singapore","mecotec.net","https://www.linkedin.com/company/mecotecasia"
,"Medulla Pro Technology Pte Ltd","At Medulla Pro, we are committed to bringing clarity and confidence to needle insertion procedures, providing better outcomes for patients and clinicians alike.

We believe that guided procedures should be the standard of care for all.","Medical Equipment Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","medullapro.com.sg","https://www.linkedin.com/company/medullapro"
,"Plento","Western consumers are looking for more out of their munchies when they browse the snack isle. They want healthy, sustainable, tasty snack options that pack a nutritious punch. Enter Plento. An innovative brand that is setting itself apart in the world of snacks by mixing both plant based protein and insect protein.","Food and Beverage Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","plentofoods.com","https://www.linkedin.com/company/plentofoods"
,"Singapore Dental Supplies Pte Ltd","Singapore Dental Supplies or in short, SDS, is a distributor of various dental products catered for professional dentists, dental laboratories & the general public. Representing carefully selected brands globally, we strive to bring quality dental products into Singapore. With a team of more than a decade’s experience serving the dental community, we carefully source and work together with manufacturing companies to bring in high value, effective and up to technology products to help make dental treatments easier and raise the standard of treatments. Product trainings, updates, and after-sales support are also within our top priorities so our customers could buy with peace of mind and use them to their best effect.","Medical Equipment Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","sgdentalsupplies.com","https://www.linkedin.com/company/singapore-dental-supplies-pte-ltd"
,"Office Furniture Singapore","Welcome to our office furnishings Singapore. 

Office Furniture Singapore is a great and the most reliable and professional office furniture supplier in Singapore.

Your office furniture reflects your personality hence, it is very important that you furnish your office interiors tastefully. Everyone wants to make a god impression on his clients and guests and elegantly done office dÄĹ cor is the way to impress everyone. If you are looking for office furniture in Singapore then you can visit our site. 

All your office chairs and office table requirements can be fulfilled if you use our services. 

All you have to do is to request for an office furniture enquiry and tell us your needs by filling out the forms. 

Our services can make your office look fabulous and professional as you are. Your search for office furnishing suppliers ends with us. 

We will ensure that you will be able to engage a reliable and cost-effective office furniture supplier.","Manufacturing","2-10 employees","Privately Held","Singapore","Singapore",,"https://www.linkedin.com/company/office-furniture-singapore"
,"M&I Electric Far East Pte Ltd","M&I Electric Far East was incorporated in 1995. 
We are a panel builder and system integrator of electrical power delivery 
and energy management solutions. We supply high quality and 
cost effective custom-built Switchboards, MCCs, VFDs, Inverters,
Busduct, Integrated Power Controls, Online Condition Monitoring Products, 
and Power Energy Management System.

Our customer includes oil & gas companies, onshore and offshore 
production operators, as well as petrochemical, chemical, marine,
water and waster water, power generation and other industries.","Appliances, Electrical, and Electronics Manufacturing","2-10 employees","Public Company","#07-02A, SINGAPORE","Singapore","mielectric.sg","https://www.linkedin.com/company/miefe"
,"NOK PRECISION COMPONENT SINGAPORE PTE. LTD.",,"Chemical Manufacturing","2-10 employees",,"SINGAPORE","Singapore",,"https://www.linkedin.com/company/nok-precision-component-singapore-pte-ltd-"
,"WO:EX Pte Ltd.","OUR WELCOME
We are grateful for your trust to WO:EX and sincerely hope to be useful.
Wonderful Training & Rehabilitation Exoplatform WO:EX helps people with disabilities improve gait and balance.
WO:EX priority is safety and correct biomechanics.

TECHNOLOGY DESCRIPTION
WO:EX is a patented training device includes movable frame with body support system and robotic module. Movable frame has adjustable arm supports and pivot 360-degree wheels. Body support system gently wraps around torso to connect to the movable frame. Robotics is a removable module comprises two (left & right) lift drivers, control unit, remote control panel and battery accumulator block. Lift drivers are fully motorized element with two (left & right) lifting blocks to feet conjunction.

USERʼs PROFILE
We designed WO:EX as an assistive and rehabilitation device to help people with gait and balance impairments improve Activities of Daily Living (ADL). Many neurological, age- associative and orthopedic disorders affect neuromuscular functions to disability. For our clients with sarcopenia, stroke, Parkinsonʼs disease, osteoarthritis and chronic low back pain syndrome, WO:EX creates unique conditions where safety and correct biomechanical training directly impact on movement deficiency.

HOW TO USE
You got your WO:EX in a box. Here you can find three separate assembly units inside. The first one is the movable frame, second includes the body support system, and the third one removable robotic module. Please read manual carefully before using WO:EX. First of all, you need to assembly the movable frame, and robotic module. Further, follow your experience with «Set Up Mode» to specify how high each leg will be lifting. In addition, you need to dress and fit body support system. When the body support system connected with the movable frame you can operate WO:EX to move and lift the legs.","Medical Equipment Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","woexo.com","https://www.linkedin.com/company/woex"
